,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
11892,Metlakatla,Metlakatla,AK,Alaska,2198,Prince of Wales-Hyder,55.1182,-131.5689,1635,273.0,polygon,False,False,America/Metlakatla,3,99926,1840023513
12051,Sutton-Alpine,Sutton-Alpine,AK,Alaska,2170,Matanuska-Susitna,61.7429,-148.8542,1586,10.0,polygon,False,True,America/Anchorage,3,99674,1840075108
12476,Bear Creek,Bear Creek,AK,Alaska,2122,Kenai Peninsula,60.2071,-149.3524,1465,14.0,polygon,False,False,America/Anchorage,3,99664,1840023650
12904,Kodiak Station,Kodiak Station,AK,Alaska,2150,Kodiak Island,57.7451,-152.5443,1354,22.0,polygon,True,True,America/Anchorage,3,99615,1840075081
13081,Ester,Ester,AK,Alaska,2090,Fairbanks North Star,64.8646,-148.0916,1312,7.0,polygon,False,False,America/Anchorage,3,99709,1840023460
13211,Diamond Ridge,Diamond Ridge,AK,Alaska,2122,Kenai Peninsula,59.7024,-151.5545,1285,11.0,polygon,False,False,America/Anchorage,3,99603,1840023651
13325,Craig,Craig,AK,Alaska,2198,Prince of Wales-Hyder,55.4913,-133.1165,1262,72.0,polygon,False,True,America/Sitka,3,99921,1840023520
13377,Funny River,Funny River,AK,Alaska,2122,Kenai Peninsula,60.4873,-150.7808,1251,18.0,polygon,False,False,America/Anchorage,3,99669,1840023653
13494,Hooper Bay,Hooper Bay,AK,Alaska,2158,Kusilvak,61.5262,-166.1146,1227,63.0,polygon,False,True,America/Nome,3,99604,1840023324
13549,Cohoe,Cohoe,AK,Alaska,2122,Kenai Peninsula,60.2681,-151.2843,1217,6.0,polygon,False,False,America/Anchorage,3,99610 99568,1840023413
13812,Tok,Tok,AK,Alaska,2240,Southeast Fairbanks,63.329,-143.0379,1160,3.0,polygon,False,False,America/Anchorage,3,99780,1840023473
13941,Farm Loop,Farm Loop,AK,Alaska,2170,Matanuska-Susitna,61.6394,-149.1471,1137,63.0,polygon,False,True,America/Anchorage,3,99645,1840075075
14218,Chevak,Chevak,AK,Alaska,2158,Kusilvak,61.5295,-165.5943,1077,363.0,polygon,False,True,America/Nome,3,99563,1840023322
14286,Sand Point,Sand Point,AK,Alaska,2013,Aleutians East,55.3227,-160.4834,1064,51.0,polygon,False,True,America/Anchorage,3,99661,1840023269
14405,Akutan,Akutan,AK,Alaska,2013,Aleutians East,54.1594,-165.7328,1041,6.0,polygon,False,True,America/Nome,3,99553,1840023265
14498,Healy,Healy,AK,Alaska,2068,Denali,63.9454,-149.0152,1022,0.0,polygon,False,False,America/Anchorage,3,99755 99743,1840023381
14544,Salamatof,Salamatof,AK,Alaska,2122,Kenai Peninsula,60.6154,-151.3159,1015,48.0,polygon,False,False,America/Anchorage,3,99611,1840023604
14605,Skagway,Skagway,AK,Alaska,2230,Skagway,59.4566,-135.2927,1005,41.0,polygon,False,False,America/Juneau,3,99840,1840023311
14637,King Cove,King Cove,AK,Alaska,2013,Aleutians East,55.0858,-162.2978,1000,15.0,polygon,False,True,America/Nome,3,99612,1840023268
14674,Salcha,Salcha,AK,Alaska,2090,Fairbanks North Star,64.5272,-146.904,995,5.0,polygon,False,True,America/Anchorage,3,99714,1840037687
14796,Point MacKenzie,Point MacKenzie,AK,Alaska,2170,Matanuska-Susitna,61.3463,-150.0787,976,2.0,polygon,False,False,America/Anchorage,3,99654,1840023659
14842,Womens Bay,Womens Bay,AK,Alaska,2150,Kodiak Island,57.696,-152.6276,967,8.0,polygon,False,False,America/Anchorage,3,99615,1840023689
14859,Talkeetna,Talkeetna,AK,Alaska,2170,Matanuska-Susitna,62.2753,-150.0814,965,13.0,polygon,False,False,America/Anchorage,3,99676,1840023375
15104,Delta Junction,Delta Junction,AK,Alaska,2240,Southeast Fairbanks,64.0604,-145.7058,928,25.0,polygon,False,True,America/Anchorage,3,99737,1840023474
15422,Susitna North,Susitna North,AK,Alaska,2170,Matanuska-Susitna,62.1281,-149.8593,882,1.0,polygon,False,True,America/Anchorage,3,99688 99676,1840037713
15460,Mountain Village,Mountain Village,AK,Alaska,2158,Kusilvak,62.0911,-163.7209,877,80.0,polygon,False,True,America/Nome,3,99632,1840023327
15499,Buffalo Soapstone,Buffalo Soapstone,AK,Alaska,2170,Matanuska-Susitna,61.7073,-149.1095,871,15.0,polygon,False,True,America/Anchorage,3,99645,1840075101
15606,Denali Park,Denali Park,AK,Alaska,2068,Denali,63.5909,-148.7107,856,1.0,polygon,False,False,America/Anchorage,3,99755,1840023382
15716,Togiak,Togiak,AK,Alaska,2070,Dillingham,59.0693,-160.4727,841,7.0,polygon,False,True,America/Anchorage,3,99678,1840023276
15725,Selawik,Selawik,AK,Alaska,2188,Northwest Arctic,66.5988,-159.9995,840,139.0,polygon,False,True,America/Anchorage,3,99770,1840023496
15789,Knik River,Knik River,AK,Alaska,2170,Matanuska-Susitna,61.4606,-148.9155,833,3.0,polygon,False,True,America/Anchorage,3,99645,1840075079
15906,Emmonak,Emmonak,AK,Alaska,2158,Kusilvak,62.7762,-164.5157,819,63.0,polygon,False,True,America/Nome,3,99581,1840023323
16088,Moose Creek,Moose Creek,AK,Alaska,2090,Fairbanks North Star,64.714,-147.1639,794,198.0,polygon,False,False,America/Anchorage,3,99705,1840023569
16110,Hoonah,Hoonah,AK,Alaska,2105,Hoonah-Angoon,58.1118,-135.4246,791,52.0,polygon,False,True,America/Juneau,3,99829,1840023314
16142,Klawock,Klawock,AK,Alaska,2198,Prince of Wales-Hyder,55.5556,-133.0868,787,446.0,polygon,False,True,America/Sitka,3,99925,1840023523
16253,Alakanuk,Alakanuk,AK,Alaska,2158,Kusilvak,62.6902,-164.6305,774,9.0,polygon,False,True,America/Nome,3,99554,1840023321
16346,Kwethluk,Kwethluk,AK,Alaska,2050,Bethel,60.7978,-161.4147,762,29.0,polygon,False,True,America/Anchorage,3,99621,1840023358
16452,Ninilchik,Ninilchik,AK,Alaska,2122,Kenai Peninsula,60.0745,-151.3843,749,1.0,polygon,False,False,America/Anchorage,3,99639,1840023409
16753,Point Hope,Point Hope,AK,Alaska,2185,North Slope,68.3445,-166.6738,715,55.0,polygon,False,True,America/Nome,3,99766,1840023484
16823,Quinhagak,Quinhagak,AK,Alaska,2050,Bethel,59.7511,-161.8993,706,66.0,polygon,False,True,America/Anchorage,3,99655,1840023366
16829,Savoonga,Savoonga,AK,Alaska,2180,Nome,63.6797,-170.4831,705,46.0,polygon,False,True,America/Nome,3,99769,1840023512
16861,Gambell,Gambell,AK,Alaska,2180,Nome,63.7538,-171.6881,700,25.0,polygon,False,True,America/Nome,3,99742,1840023507
16899,Unalakleet,Unalakleet,AK,Alaska,2180,Nome,63.8922,-160.786,695,93.0,polygon,False,True,America/Anchorage,3,99684,1840023501
17059,Noorvik,Noorvik,AK,Alaska,2188,Northwest Arctic,66.8292,-161.0376,675,310.0,polygon,False,True,America/Anchorage,3,99763,1840023495
17075,Toksook Bay,Toksook Bay,AK,Alaska,2050,Bethel,60.5333,-165.1557,673,9.0,polygon,False,True,America/Nome,3,99637,1840023342
17141,Yakutat,Yakutat,AK,Alaska,2282,Yakutat,59.567,-139.5966,665,2.0,polygon,False,False,America/Yakutat,3,99689,1840023424
17228,Happy Valley,Happy Valley,AK,Alaska,2122,Kenai Peninsula,59.9137,-151.6072,656,2.0,polygon,False,False,America/Anchorage,3,99556 99639,1840023404
17388,Kotlik,Kotlik,AK,Alaska,2158,Kusilvak,63.0305,-163.553,638,82.0,polygon,False,True,America/Nome,3,99620,1840023325
17500,Pilot Station,Pilot Station,AK,Alaska,2158,Kusilvak,61.9422,-162.8828,625,150.0,polygon,False,True,America/Nome,3,99650,1840023329
17615,Shishmaref,Shishmaref,AK,Alaska,2180,Nome,66.2372,-166.1027,613,101.0,polygon,False,True,America/Nome,3,99772,1840023498
17616,Kipnuk,Kipnuk,AK,Alaska,2050,Bethel,59.9373,-164.0616,613,11.0,polygon,False,False,America/Nome,3,99614,1840023334
17831,Fox River,Fox River,AK,Alaska,2122,Kenai Peninsula,59.8723,-150.9984,594,1.0,polygon,False,False,America/Anchorage,3,99603,1840023671
17912,Wainwright,Wainwright,AK,Alaska,2185,North Slope,70.638,-159.9713,587,21.0,polygon,False,True,America/Anchorage,3,99782,1840023476
18020,Stebbins,Stebbins,AK,Alaska,2180,Nome,63.4706,-162.2597,575,6.0,polygon,False,True,America/Nome,3,99671,1840023499
18032,Kasigluk,Kasigluk,AK,Alaska,2050,Bethel,60.8785,-162.5272,574,18.0,polygon,False,False,America/Nome,3,99609,1840023333
18082,Pleasant Valley,Pleasant Valley,AK,Alaska,2090,Fairbanks North Star,64.8855,-146.8986,569,7.0,polygon,False,False,America/Anchorage,3,99712 99716,1840023685
18083,Cooper Landing,Cooper Landing,AK,Alaska,2122,Kenai Peninsula,60.4945,-149.841,569,3.0,polygon,False,False,America/Anchorage,3,99572,1840023414
18092,St. Mary's,St. Mary's,AK,Alaska,2158,Kusilvak,62.0718,-163.2805,568,4.0,polygon,False,True,America/Nome,3,99658,1840075119
18100,Akiachak,Akiachak,AK,Alaska,2050,Bethel,60.9209,-161.402,567,31.0,polygon,False,False,America/Anchorage,3,99551,1840023339
18113,Tuntutuliak,Tuntutuliak,AK,Alaska,2050,Bethel,60.3843,-162.6838,566,1.0,polygon,False,False,America/Nome,3,99680,1840023349
18114,Fox,Fox,AK,Alaska,2090,Fairbanks North Star,64.9749,-147.609,566,16.0,polygon,False,False,America/Anchorage,3,99712,1840023461
18286,South Van Horn,South Van Horn,AK,Alaska,2090,Fairbanks North Star,64.8091,-147.7855,552,26.0,polygon,False,True,America/Anchorage,3,99709 99701,1840075206
18326,Aniak,Aniak,AK,Alaska,2050,Bethel,61.5817,-159.5451,549,34.0,polygon,False,True,America/Anchorage,3,99557,1840023352
18378,Kake,Kake,AK,Alaska,2198,Prince of Wales-Hyder,56.9727,-133.9145,544,27.0,polygon,False,True,America/Sitka,3,99830,1840023307
18471,Fort Yukon,Fort Yukon,AK,Alaska,2290,Yukon-Koyukuk,66.5806,-145.2415,534,30.0,polygon,False,True,America/Anchorage,3,99740,1840023446
18472,Scammon Bay,Scammon Bay,AK,Alaska,2158,Kusilvak,61.842,-165.5833,534,440.0,polygon,False,True,America/Nome,3,99662,1840023332
18498,Kasilof,Kasilof,AK,Alaska,2122,Kenai Peninsula,60.331,-151.2293,531,19.0,polygon,False,False,America/Anchorage,3,99610,1840023407
18513,Nunapitchuk,Nunapitchuk,AK,Alaska,2050,Bethel,60.8772,-162.4615,530,29.0,polygon,False,True,America/Nome,3,99641,1840023364
18743,New Stuyahok,New Stuyahok,AK,Alaska,2070,Dillingham,59.4762,-157.271,509,5.0,polygon,False,True,America/Anchorage,3,99636,1840023282
18957,Kachemak,Kachemak,AK,Alaska,2122,Kenai Peninsula,59.6745,-151.4364,490,114.0,polygon,False,True,America/Anchorage,3,99603,1840037714
19085,St. Paul,St. Paul,AK,Alaska,2016,Aleutians West,57.1815,-170.2743,481,4.0,polygon,False,True,America/Nome,3,99660,1840023264
19207,Chefornak,Chefornak,AK,Alaska,2050,Bethel,60.155,-164.255,471,34.0,polygon,False,True,America/Nome,3,99561,1840023354
19257,Thorne Bay,Thorne Bay,AK,Alaska,2198,Prince of Wales-Hyder,55.6652,-132.5337,467,6.0,polygon,False,True,America/Sitka,3,99919,1840023517
19301,Naknek,Naknek,AK,Alaska,2060,Bristol Bay,58.7847,-156.8967,464,2.0,polygon,False,False,America/Anchorage,3,99633,1840023273
19348,Marshall,Marshall,AK,Alaska,2158,Kusilvak,61.8753,-162.0488,461,43.0,polygon,False,True,America/Nome,3,99585,1840023326
19381,Angoon,Angoon,AK,Alaska,2105,Hoonah-Angoon,57.455,-134.4978,459,6.0,polygon,False,True,America/Juneau,3,99820,1840023312
19407,Big Delta,Big Delta,AK,Alaska,2240,Southeast Fairbanks,64.1486,-145.7453,457,3.0,polygon,False,False,America/Anchorage,3,99737,1840023468
19487,Galena,Galena,AK,Alaska,2290,Yukon-Koyukuk,64.7381,-156.8635,450,9.0,polygon,False,True,America/Anchorage,3,99741,1840023447
19519,Gustavus,Gustavus,AK,Alaska,2105,Hoonah-Angoon,58.4275,-135.7492,447,4.0,polygon,False,True,America/Juneau,3,99826,1840023313
19612,Kongiganak,Kongiganak,AK,Alaska,2050,Bethel,59.958,-162.8831,441,89.0,polygon,False,False,America/Nome,3,99559,1840023335
19625,Manokotak,Manokotak,AK,Alaska,2070,Dillingham,58.893,-158.9109,440,2.0,polygon,False,True,America/Anchorage,3,99628,1840023281
19826,Nuiqsut,Nuiqsut,AK,Alaska,2185,North Slope,70.2135,-150.9897,425,18.0,polygon,False,True,America/Anchorage,3,99789,1840023483
19882,Noatak,Noatak,AK,Alaska,2188,Northwest Arctic,67.5987,-163.0309,422,10.0,polygon,False,False,America/Nome,3,99761,1840023486
19883,Buckland,Buckland,AK,Alaska,2188,Northwest Arctic,65.9784,-161.1341,422,191.0,polygon,False,True,America/Anchorage,3,99727,1840023489
19975,Tuluksak,Tuluksak,AK,Alaska,2050,Bethel,61.105,-160.9493,415,54.0,polygon,False,False,America/Anchorage,3,99679,1840023348
19991,St. Michael,St. Michael,AK,Alaska,2180,Nome,63.4664,-162.1324,414,7.0,polygon,False,True,America/Nome,3,99659,1840023511
20048,Napaskiak,Napaskiak,AK,Alaska,2050,Bethel,60.7018,-161.7616,410,54.0,polygon,False,True,America/Anchorage,3,99559,1840023362
20178,Brevig Mission,Brevig Mission,AK,Alaska,2180,Nome,65.3413,-166.4953,401,63.0,polygon,False,True,America/Nome,3,99785,1840023504
20214,Two Rivers,Two Rivers,AK,Alaska,2090,Fairbanks North Star,64.8908,-147.0898,399,5.0,polygon,False,False,America/Anchorage,3,99712,1840023525
20282,Akiak,Akiak,AK,Alaska,2050,Bethel,60.9061,-161.2122,394,80.0,polygon,False,True,America/Anchorage,3,99552,1840023351
20405,Saxman,Saxman,AK,Alaska,2130,Ketchikan Gateway,55.3232,-131.589,385,154.0,polygon,False,True,America/Sitka,3,99901,1840023271
20406,King Salmon,King Salmon,AK,Alaska,2060,Bristol Bay,58.753,-156.5061,385,0.0,polygon,False,False,America/Anchorage,3,99613,1840023272
20443,Trapper Creek,Trapper Creek,AK,Alaska,2170,Matanuska-Susitna,62.3189,-150.3965,382,0.0,polygon,False,False,America/Anchorage,3,99683,1840023376
20482,Hydaburg,Hydaburg,AK,Alaska,2198,Prince of Wales-Hyder,55.2061,-132.8208,379,501.0,polygon,False,True,America/Sitka,3,99922,1840023521
20483,Kwigillingok,Kwigillingok,AK,Alaska,2050,Bethel,59.8767,-163.1717,379,6.0,polygon,False,False,America/Nome,3,99622,1840023336
20484,Kivalina,Kivalina,AK,Alaska,2188,Northwest Arctic,67.733,-164.5212,379,89.0,polygon,False,True,America/Nome,3,99750,1840023492
20623,Napakiak,Napakiak,AK,Alaska,2050,Bethel,60.6923,-161.9822,370,71.0,polygon,False,True,America/Anchorage,3,99634,1840023361
20662,Koyuk,Koyuk,AK,Alaska,2180,Nome,64.9411,-161.1454,367,27.0,polygon,False,True,America/Anchorage,3,99753,1840023509
20781,Newtok,Newtok,AK,Alaska,2050,Bethel,60.9341,-164.6385,360,104.0,polygon,False,False,America/Nome,3,99559,1840023338
20828,Nenana,Nenana,AK,Alaska,2290,Yukon-Koyukuk,64.5384,-149.0859,357,23.0,polygon,False,True,America/Anchorage,3,99760,1840023455
20829,Moose Pass,Moose Pass,AK,Alaska,2122,Kenai Peninsula,60.4997,-149.4464,357,7.0,polygon,False,False,America/Anchorage,3,99631,1840023408
20880,Tazlina,Tazlina,AK,Alaska,2261,Valdez-Cordova,62.0536,-145.4362,354,16.0,polygon,False,False,America/Anchorage,3,99588 99573,1840023588
21023,Tyonek,Tyonek,AK,Alaska,2122,Kenai Peninsula,61.0734,-151.3331,344,1.0,polygon,False,False,America/Anchorage,3,99682,1840023418
21044,Anaktuvuk Pass,Anaktuvuk Pass,AK,Alaska,2185,North Slope,68.15,-151.7162,343,25.0,polygon,False,True,America/Anchorage,3,99721,1840023479
21045,Russian Mission,Russian Mission,AK,Alaska,2158,Kusilvak,61.7825,-161.3567,343,24.0,polygon,False,True,America/Anchorage,3,99657,1840023330
21079,Elim,Elim,AK,Alaska,2180,Nome,64.6184,-162.2762,341,49.0,polygon,False,True,America/Nome,3,99739,1840023506
21098,Anderson,Anderson,AK,Alaska,2068,Denali,64.3074,-149.1562,340,3.0,polygon,False,True,America/Anchorage,3,99704 99760 99744,1840023384
21107,Tununak,Tununak,AK,Alaska,2050,Bethel,60.579,-165.2077,339,2.0,polygon,False,False,America/Nome,3,99681,1840023350
21122,Kiana,Kiana,AK,Alaska,2188,Northwest Arctic,66.9726,-160.4344,338,693.0,polygon,False,True,America/Anchorage,3,99749,1840023491
21297,Adak,Adak,AK,Alaska,2016,Aleutians West,51.8815,-176.6295,326,3.0,polygon,False,True,America/Adak,3,99546,1840023261
21448,Nightmute,Nightmute,AK,Alaska,2050,Bethel,60.4874,-164.8195,317,1.0,polygon,False,True,America/Nome,3,99690,1840023363
21465,McGrath,McGrath,AK,Alaska,2290,Yukon-Koyukuk,62.9424,-155.563,316,2.0,polygon,False,True,America/Anchorage,3,99627,1840023454
21478,Eek,Eek,AK,Alaska,2050,Bethel,60.2164,-162.0331,315,187.0,polygon,False,True,America/Nome,3,99578,1840023356
21493,Lower Kalskag,Lower Kalskag,AK,Alaska,2050,Bethel,61.5163,-160.3556,314,97.0,polygon,False,True,America/Anchorage,3,99626,1840023359
21760,Copper Center,Copper Center,AK,Alaska,2261,Valdez-Cordova,61.9845,-145.3544,299,9.0,polygon,False,False,America/Anchorage,3,99573,1840023395
21935,Glennallen,Glennallen,AK,Alaska,2261,Valdez-Cordova,62.1278,-145.7693,289,0.0,polygon,False,False,America/Anchorage,3,99588,1840023387
22154,Goodnews Bay,Goodnews Bay,AK,Alaska,2050,Bethel,59.1271,-161.5754,277,32.0,polygon,False,True,America/Anchorage,3,99589,1840023357
22185,Seldovia,Seldovia,AK,Alaska,2122,Kenai Peninsula,59.4396,-151.7111,275,274.0,polygon,False,True,America/Anchorage,3,99663,1840023422
22384,Shungnak,Shungnak,AK,Alaska,2188,Northwest Arctic,66.8805,-157.1499,264,12.0,polygon,False,True,America/Anchorage,3,99773,1840023485
22428,Ambler,Ambler,AK,Alaska,2188,Northwest Arctic,67.0897,-157.8725,262,9.0,polygon,False,True,America/Anchorage,3,99786,1840023488
22454,Nikolaevsk,Nikolaevsk,AK,Alaska,2122,Kenai Peninsula,59.8295,-151.5964,261,2.0,polygon,False,False,America/Anchorage,3,99556,1840023618
22491,Shaktoolik,Shaktoolik,AK,Alaska,2180,Nome,64.3567,-161.1972,259,93.0,polygon,False,True,America/Anchorage,3,99771,1840023497
22506,Huslia,Huslia,AK,Alaska,2290,Yukon-Koyukuk,65.7002,-156.3386,258,6.0,polygon,False,True,America/Anchorage,3,99746,1840023451
22577,Kaktovik,Kaktovik,AK,Alaska,2185,North Slope,70.123,-143.6262,254,126.0,polygon,False,True,America/Anchorage,3,99747,1840023482
22645,Point Lay,Point Lay,AK,Alaska,2185,North Slope,69.7442,-162.8678,251,3.0,polygon,False,False,America/Nome,3,99759,1840023477
22672,Tanana,Tanana,AK,Alaska,2290,Yukon-Koyukuk,65.1746,-152.0686,249,9.0,polygon,False,True,America/Anchorage,3,99777,1840023437
22706,Atqasuk,Atqasuk,AK,Alaska,2185,North Slope,70.481,-157.3835,248,2.0,polygon,False,True,America/Anchorage,3,99791,1840023480
22810,Nulato,Nulato,AK,Alaska,2290,Yukon-Koyukuk,64.7052,-158.2383,243,2.0,polygon,False,True,America/Anchorage,3,99765,1840023457
22844,Chickaloon,Chickaloon,AK,Alaska,2170,Matanuska-Susitna,61.804,-148.4103,241,1.0,polygon,False,False,America/Anchorage,3,99674,1840023370
22929,Teller,Teller,AK,Alaska,2180,Nome,65.2531,-166.342,237,61.0,polygon,False,True,America/Nome,3,99778,1840023500
22955,Upper Kalskag,Upper Kalskag,AK,Alaska,2050,Bethel,61.5416,-160.3337,235,25.0,polygon,False,False,America/Anchorage,3,99607,1840023556
23087,Minto,Minto,AK,Alaska,2290,Yukon-Koyukuk,65.1033,-149.5565,229,0.0,polygon,False,False,America/Anchorage,3,99758,1840023429
23286,Aleknagik,Aleknagik,AK,Alaska,2070,Dillingham,59.2946,-158.6896,220,3.0,polygon,False,True,America/Anchorage,3,99555 99576,1840023277
23399,Old Harbor,Old Harbor,AK,Alaska,2150,Kodiak Island,57.2169,-153.3252,215,5.0,polygon,False,True,America/Anchorage,3,99643,1840023303
23458,Nanwalek,Nanwalek,AK,Alaska,2122,Kenai Peninsula,59.3302,-151.911,212,9.0,polygon,False,False,America/Anchorage,3,99603,1840023599
23523,Atmautluak,Atmautluak,AK,Alaska,2050,Bethel,60.8622,-162.2858,209,133.0,polygon,False,False,America/Nome,3,99559,1840023340
23524,Harding-Birch Lakes,Harding-Birch Lakes,AK,Alaska,2090,Fairbanks North Star,64.3711,-146.5999,209,0.0,polygon,False,True,America/Anchorage,3,99714,1840075078
23548,Glacier View,Glacier View,AK,Alaska,2170,Matanuska-Susitna,61.8511,-147.7764,208,0.0,polygon,False,True,America/Anchorage,3,99674,1840075077
23570,Nunam Iqua,Nunam Iqua,AK,Alaska,2158,Kusilvak,62.511,-164.8998,207,6.0,polygon,False,True,America/Nome,3,99666,1840023328
23620,Mekoryuk,Mekoryuk,AK,Alaska,2050,Bethel,60.3704,-166.267,205,11.0,polygon,False,True,America/Nome,3,99630,1840023360
23621,Mentasta Lake,Mentasta Lake,AK,Alaska,2261,Valdez-Cordova,62.9867,-143.5191,205,0.0,polygon,False,False,America/Anchorage,3,99780 99586,1840023391
23622,Whittier,Whittier,AK,Alaska,2261,Valdez-Cordova,60.7852,-148.6455,205,6.0,polygon,False,True,America/Anchorage,3,99693 99686,1840023397
23728,White Mountain,White Mountain,AK,Alaska,2180,Nome,64.6812,-163.4228,201,42.0,polygon,False,True,America/Nome,3,99784,1840023503
23796,Grayling,Grayling,AK,Alaska,2290,Yukon-Koyukuk,62.8998,-160.1078,198,6.0,polygon,False,True,America/Anchorage,3,99590,1840023448
23832,Clam Gulch,Clam Gulch,AK,Alaska,2122,Kenai Peninsula,60.2001,-151.3939,197,5.0,polygon,False,False,America/Anchorage,3,99568,1840023412
23949,Port Graham,Port Graham,AK,Alaska,2122,Kenai Peninsula,59.34,-151.8464,192,11.0,polygon,False,False,America/Anchorage,3,99603,1840023416
24039,Newhalen,Newhalen,AK,Alaska,2164,Lake and Peninsula,59.727,-154.897,187,11.0,polygon,False,True,America/Anchorage,3,99640 99606,1840023295
24107,Port Lions,Port Lions,AK,Alaska,2150,Kodiak Island,57.8754,-152.8745,184,14.0,polygon,False,True,America/Anchorage,3,99550,1840023305
24133,Mosquito Lake,Mosquito Lake,AK,Alaska,2100,Haines,59.471,-136.1458,183,0.0,polygon,False,False,America/Juneau,3,99827,1840023683
24134,Cantwell,Cantwell,AK,Alaska,2068,Denali,63.379,-148.8158,183,0.0,polygon,False,False,America/Anchorage,3,99729,1840023383
24278,Alcan Border,Alcan Border,AK,Alaska,2240,Southeast Fairbanks,62.6727,-141.1321,177,0.0,polygon,False,True,America/Anchorage,3,99764,1840075086
24304,Coffman Cove,Coffman Cove,AK,Alaska,2198,Prince of Wales-Hyder,56.0057,-132.8395,176,6.0,polygon,False,True,America/Sitka,3,99918,1840023519
24375,Kaltag,Kaltag,AK,Alaska,2290,Yukon-Koyukuk,64.3223,-158.7436,173,3.0,polygon,False,True,America/Anchorage,3,99748,1840023452
24411,Nelchina,Nelchina,AK,Alaska,2261,Valdez-Cordova,61.9989,-146.8112,171,1.0,polygon,False,False,America/Anchorage,3,99588,1840023658
24513,Lowell Point,Lowell Point,AK,Alaska,2122,Kenai Peninsula,60.0629,-149.4898,167,5.0,polygon,False,False,America/Anchorage,3,99664,1840023656
24581,Holy Cross,Holy Cross,AK,Alaska,2290,Yukon-Koyukuk,62.1868,-159.8198,164,2.0,polygon,False,True,America/Anchorage,3,99602,1840023449
24582,Seldovia Village,Seldovia Village,AK,Alaska,2122,Kenai Peninsula,59.453,-151.5905,164,3.0,polygon,False,False,America/Anchorage,3,99663,1840023661
