,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
17,Denver,Denver,CO,Colorado,8031,Denver,39.7621,-104.8759,2876625,1831.0,polygon,False,True,America/Denver,1,80264 80230 80231 80236 80237 80235 80238 80239 80123 80249 80247 80246 80290 80293 80294 80218 80219 80210 80211 80212 80216 80221 80220 80223 80222 80224 80227 80209 80207 80206 80205 80204 80202 80014 80203 80208 80217 80243 80244 80248 80250 80256 80257 80259 80261 80262 80265 80266 80271 80273 80274 80281 80291 80299,1840018789
70,Colorado Springs,Colorado Springs,CO,Colorado,8041,El Paso,38.8674,-104.7606,642413,946.0,polygon,False,True,America/Denver,2,80951 80909 80904 80905 80906 80907 80903 80939 80938 80910 80917 80916 80915 80914 80919 80918 80927 80924 80925 80922 80923 80920 80921 80929 80901 80932 80934 80935 80936 80937 80941 80942 80946 80947 80949 80950 80960 80962 80977 80995 80997,1840018825
119,Aurora,Aurora,CO,Colorado,8001,Adams,39.7087,-104.7273,379289,949.0,polygon,False,True,America/Denver,2,80247 80137 80045 80018 80019 80016 80017 80014 80015 80012 80013 80010 80011 80040 80041 80042 80044 80046 80047,1840018794
141,Fort Collins,Fort Collins,CO,Colorado,8069,Larimer,40.5478,-105.0656,312666,1149.0,polygon,False,True,America/Denver,2,80521 80528 80526 80524 80525 80523 80527 80553,1840020151
277,Lakewood,Lakewood,CO,Colorado,8059,Jefferson,39.6977,-105.1168,157935,1416.0,polygon,False,True,America/Denver,2,80465 80232 80235 80214 80215 80227 80226 80228 80201 80225,1840020198
307,Pueblo,Pueblo,CO,Colorado,8101,Pueblo,38.2705,-104.6112,143932,789.0,polygon,False,True,America/Denver,2,81004 81005 81003 81001 81008 81002 81010 81011 81012,1840020255
316,Thornton,Thornton,CO,Colorado,8001,Adams,39.9197,-104.9438,141464,1521.0,polygon,False,True,America/Denver,2,80260 80233 80241 80602 80640 80023 80229 80614,1840021422
325,Grand Junction,Grand Junction,CO,Colorado,8077,Mesa,39.0876,-108.5673,139143,621.0,polygon,False,True,America/Denver,2,81505 81504 81507 81506 81501,1840020230
329,Greeley,Greeley,CO,Colorado,8123,Weld,40.4151,-104.7706,137810,858.0,polygon,False,True,America/Denver,2,80634 80631 80632 80633 80638 80639,1840020149
356,Boulder,Boulder,CO,Colorado,8013,Boulder,40.0249,-105.2523,124345,1551.0,polygon,False,True,America/Denver,2,80310 80304 80305 80302 80303 80301 80307 80309 80314,1840018774
361,Arvada,Arvada,CO,Colorado,8059,Jefferson,39.8321,-105.1511,121272,1207.0,polygon,False,True,America/Denver,2,80005 80004 80007 80003 80002 80403 80001 80006,1840018788
397,Westminster,Westminster,CO,Colorado,8001,Adams,39.8837,-105.0624,113166,1383.0,polygon,False,True,America/Denver,2,80030 80031 80234 80005 80003 80021 80020 80035,1840021423
409,Centennial,Centennial,CO,Colorado,8005,Arapahoe,39.5926,-104.8674,110937,1448.0,polygon,False,True,America/Denver,2,80122 80121 80112 80016 80015 80111 80155 80161,1840018792
436,Highlands Ranch,Highlands Ranch,CO,Colorado,8035,Douglas,39.5419,-104.9708,105147,1672.0,polygon,False,False,America/Denver,2,80129 80126 80130 80163,1840028579
446,Longmont,Longmont,CO,Colorado,8013,Boulder,40.1686,-105.1005,102474,1306.0,polygon,False,True,America/Denver,2,80501 80503 80504,1840020178
464,Lafayette,Lafayette,CO,Colorado,8013,Boulder,39.9949,-105.0997,99645,1257.0,polygon,False,True,America/Denver,3,80026,1840020180
600,Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623,78877,885.0,polygon,False,True,America/Denver,3,80538 80537 80539,1840020152
687,Broomfield,Broomfield,CO,Colorado,8014,Broomfield,39.9541,-105.0527,70465,824.0,polygon,False,True,America/Denver,3,80023 80021 80020 80516 80038,1840018781
709,Castle Rock,Castle Rock,CO,Colorado,8035,Douglas,39.3763,-104.8535,68484,771.0,polygon,False,True,America/Denver,3,80104 80108 80109,1840022455
818,Commerce City,Commerce City,CO,Colorado,8001,Adams,39.8642,-104.8434,60336,652.0,polygon,False,True,America/Denver,3,80640 80022 80037,1840018785
868,Parker,Parker,CO,Colorado,8035,Douglas,39.5084,-104.7753,57706,1003.0,polygon,False,True,America/Denver,3,80138 80134,1840022454
1047,Littleton,Littleton,CO,Colorado,8005,Arapahoe,39.5915,-105.0188,48065,1469.0,polygon,False,True,America/Denver,3,80128 80122 80123 80120 80160 80165 80166,1840020213
1181,Brighton,Brighton,CO,Colorado,8001,Adams,39.9716,-104.7964,41554,757.0,polygon,False,True,America/Denver,3,80603 80601,1840018784
1268,Northglenn,Northglenn,CO,Colorado,8001,Adams,39.9108,-104.9783,38819,2038.0,polygon,False,True,America/Denver,2,80260 80233 80234 80603,1840020192
1288,Security-Widefield,Security-Widefield,CO,Colorado,8041,El Paso,38.7489,-104.7142,38134,1132.0,polygon,False,True,America/Denver,3,80911 80925 80931,1840074635
1392,Englewood,Englewood,CO,Colorado,8005,Arapahoe,39.6468,-104.9942,34917,2057.0,polygon,False,True,America/Denver,2,80113 80110 80150 80151,1840020211
1422,Dakota Ridge,Dakota Ridge,CO,Colorado,8059,Jefferson,39.6192,-105.1344,34250,1409.0,polygon,False,True,America/Denver,3,80465 80235 80127,1840038683
1424,Firestone,Firestone,CO,Colorado,8123,Weld,40.1563,-104.9494,34230,462.0,polygon,False,True,America/Denver,3,80520 80504,1840021363
1450,Ken Caryl,Ken Caryl,CO,Colorado,8059,Jefferson,39.577,-105.1144,33804,1327.0,polygon,False,False,America/Denver,3,80128 80127 80162,1840028580
1525,Pueblo West,Pueblo West,CO,Colorado,8101,Pueblo,38.3551,-104.7266,31860,174.0,polygon,False,False,America/Denver,3,81007,1840018860
1544,Wheat Ridge,Wheat Ridge,CO,Colorado,8059,Jefferson,39.7728,-105.1029,31324,1294.0,polygon,False,True,America/Denver,3,80033 80212 80214 80034,1840021431
1575,Fountain,Fountain,CO,Colorado,8041,El Paso,38.6886,-104.6829,30735,527.0,polygon,False,True,America/Denver,3,80817,1840020236
1584,Windsor,Windsor,CO,Colorado,8123,Weld,40.4693,-104.9213,30477,469.0,polygon,False,True,America/Denver,3,80550 80551,1840022401
1727,Cañon City,Canon City,CO,Colorado,8043,Fremont,38.443,-105.2203,27676,521.0,polygon,False,True,America/Denver,3,81212 81215,1840018855
1771,Erie,Erie,CO,Colorado,8013,Boulder,40.0403,-105.0398,27003,529.0,polygon,False,True,America/Denver,3,80516,1840021362
1915,Columbine,Columbine,CO,Colorado,8059,Jefferson,39.5879,-105.0694,25094,1461.0,polygon,False,False,America/Denver,3,80128 80123,1840135257
2061,Montrose,Montrose,CO,Colorado,8085,Montrose,38.469,-107.859,23478,413.0,polygon,False,True,America/Denver,3,81403 81401 81402,1840020251
2254,Evans,Evans,CO,Colorado,8123,Weld,40.366,-104.7389,21205,804.0,polygon,False,True,America/Denver,3,80645 80634 80620,1840020147
2270,Johnstown,Johnstown,CO,Colorado,8123,Weld,40.3499,-104.9481,21048,426.0,polygon,False,True,America/Denver,3,80534,1840021369
2292,Louisville,Louisville,CO,Colorado,8013,Boulder,39.9709,-105.1441,20816,1007.0,polygon,False,True,America/Denver,3,80027,1840020179
2298,Golden,Golden,CO,Colorado,8059,Jefferson,39.7406,-105.2118,20767,831.0,polygon,False,True,America/Denver,3,80401 80403 80419 80402,1840020197
2318,Clifton,Clifton,CO,Colorado,8077,Mesa,39.0763,-108.4606,20572,1313.0,polygon,False,False,America/Denver,3,81520 81504,1840017556
2357,Durango,Durango,CO,Colorado,8067,La Plata,37.2659,-107.8782,20203,498.0,polygon,False,True,America/Denver,3,81301 81303,1840018929
2466,Silverthorne,Silverthorne,CO,Colorado,8117,Summit,39.656,-106.0867,19344,467.0,polygon,False,True,America/Denver,3,80498,1840022436
2478,Sherrelwood,Sherrelwood,CO,Colorado,8001,Adams,39.839,-105.0014,19243,3059.0,polygon,False,False,America/Denver,2,80221 80263,1840028581
2566,Cimarron Hills,Cimarron Hills,CO,Colorado,8041,El Paso,38.8597,-104.6995,18285,1188.0,polygon,False,False,America/Denver,3,80915 80922 80970,1840028574
2827,Welby,Welby,CO,Colorado,8001,Adams,39.8403,-104.9655,16352,1703.0,polygon,False,False,America/Denver,3,80229,1840028449
2920,Sterling,Sterling,CO,Colorado,8075,Logan,40.6206,-103.1925,15780,752.0,polygon,False,True,America/Denver,3,80751,1840021377
2926,Greenwood Village,Greenwood Village,CO,Colorado,8005,Arapahoe,39.6152,-104.913,15735,735.0,polygon,False,True,America/Denver,3,80121 80111,1840020212
2978,Fort Carson,Fort Carson,CO,Colorado,8041,El Paso,38.7403,-104.784,15410,692.0,polygon,True,True,America/Denver,3,80902 80913,1840028557
3131,Black Forest,Black Forest,CO,Colorado,8041,El Paso,39.0608,-104.6752,14274,54.0,polygon,False,False,America/Denver,3,80908 80106 80912,1840017562
3169,Steamboat Springs,Steamboat Springs,CO,Colorado,8107,Routt,40.4777,-106.8243,14087,516.0,polygon,False,True,America/Denver,3,80487 80488 80477,1840021374
3198,Frederick,Frederick,CO,Colorado,8123,Weld,40.1089,-104.9694,13960,364.0,polygon,False,True,America/Denver,3,80504 80530 80516,1840021364
3289,Fruita,Fruita,CO,Colorado,8077,Mesa,39.1549,-108.7307,13478,660.0,polygon,False,True,America/Denver,3,81521,1840020229
3323,Fort Morgan,Fort Morgan,CO,Colorado,8087,Morgan,40.2538,-103.7909,13349,862.0,polygon,False,True,America/Denver,3,80701,1840020175
3376,Superior,Superior,CO,Colorado,8013,Boulder,39.9341,-105.1588,13087,1280.0,polygon,False,True,America/Denver,3,80027,1840022425
3379,Lone Tree,Lone Tree,CO,Colorado,8035,Douglas,39.5309,-104.871,13082,514.0,polygon,False,True,America/Denver,3,80124 80134,1840020222
3424,Federal Heights,Federal Heights,CO,Colorado,8001,Adams,39.8651,-105.0154,12827,2788.0,polygon,False,True,America/Denver,2,80260,1840028425
3471,Cherry Creek,Cherry Creek,CO,Colorado,8005,Arapahoe,39.6094,-104.8645,12601,2913.0,polygon,False,False,America/Denver,2,80111,1840028588
3627,Glenwood Springs,Glenwood Springs,CO,Colorado,8045,Garfield,39.5455,-107.3346,11962,656.0,polygon,False,True,America/Denver,3,81601,1840020184
3664,Berkley,Berkley,CO,Colorado,8001,Adams,39.8045,-105.0281,11822,1264.0,polygon,False,False,America/Denver,3,80003 80221,1840028561
3684,The Pinery,The Pinery,CO,Colorado,8035,Douglas,39.4462,-104.7591,11754,437.0,polygon,False,False,America/Denver,3,80134,1840028583
3732,Woodland Park,Woodland Park,CO,Colorado,8119,Teller,38.9985,-105.0594,11530,458.0,polygon,False,True,America/Denver,3,80863 80866,1840021468
3856,Rifle,Rifle,CO,Colorado,8045,Garfield,39.5362,-107.7729,11089,532.0,polygon,False,True,America/Denver,3,81650,1840020185
3923,Castle Pines,Castle Pines,CO,Colorado,8035,Douglas,39.4625,-104.8706,10763,433.0,polygon,False,True,America/Denver,3,80108,1840022456
3959,Alamosa,Alamosa,CO,Colorado,8003,Alamosa,37.4751,-105.8769,10652,492.0,polygon,False,True,America/Denver,3,81101,1840018921
4049,Wellington,Wellington,CO,Colorado,8069,Larimer,40.7,-105.0054,10329,1111.0,polygon,False,True,America/Denver,3,80549,1840022411
4075,Fort Lupton,Fort Lupton,CO,Colorado,8123,Weld,40.0831,-104.8024,10208,289.0,polygon,False,True,America/Denver,3,80621,1840020148
4112,Edwards,Edwards,CO,Colorado,8037,Eagle,39.6215,-106.6183,10071,145.0,polygon,False,False,America/Denver,3,81632,1840017535
4178,Gunbarrel,Gunbarrel,CO,Colorado,8013,Boulder,40.0634,-105.1714,9791,601.0,polygon,False,False,America/Denver,3,80503 80301,1840028424
4254,Craig,Craig,CO,Colorado,8081,Moffat,40.517,-107.5555,9553,687.0,polygon,False,True,America/Denver,3,81625,1840018741
4270,Stonegate,Stonegate,CO,Colorado,8035,Douglas,39.5356,-104.8033,9511,2004.0,polygon,False,False,America/Denver,2,80134,1840028570
4295,Roxborough Park,Roxborough Park,CO,Colorado,8035,Douglas,39.4492,-105.0746,9452,395.0,polygon,False,False,America/Denver,3,80125 80135,1840028568
4396,Basalt,Basalt,CO,Colorado,8037,Eagle,39.3663,-107.0414,9193,803.0,polygon,False,True,America/Denver,3,81621,1840020195
4421,Woodmoor,Woodmoor,CO,Colorado,8041,El Paso,39.1063,-104.8456,9117,583.0,polygon,False,False,America/Denver,3,80132,1840028584
4428,Berthoud,Berthoud,CO,Colorado,8069,Larimer,40.307,-105.0419,9094,273.0,polygon,False,True,America/Denver,3,80537 80534 80513,1840020153
4434,Derby,Derby,CO,Colorado,8001,Adams,39.8401,-104.9171,9084,2004.0,polygon,False,False,America/Denver,2,80022 80024,1840028576
4452,Redlands,Redlands,CO,Colorado,8077,Mesa,39.0886,-108.6583,9036,261.0,polygon,False,False,America/Denver,3,81507 81502,1840018812
4569,Fairmount,Fairmount,CO,Colorado,8059,Jefferson,39.7931,-105.1712,8710,553.0,polygon,False,True,America/Denver,3,80002 80403,1840038703
4604,Cortez,Cortez,CO,Colorado,8083,Montezuma,37.3505,-108.5766,8630,541.0,polygon,False,True,America/Denver,3,81321,1840018928
4620,Evergreen,Evergreen,CO,Colorado,8059,Jefferson,39.6349,-105.3356,8602,288.0,polygon,False,False,America/Denver,3,80439 80437,1840017539
4638,Aspen,Aspen,CO,Colorado,8097,Pitkin,39.195,-106.8369,8569,736.0,polygon,False,True,America/Denver,3,81611,1840018813
4746,Applewood,Applewood,CO,Colorado,8059,Jefferson,39.7524,-105.1605,8308,789.0,polygon,False,False,America/Denver,3,80401,1840028573
4763,Trinidad,Trinidad,CO,Colorado,8071,Las Animas,37.175,-104.4908,8276,337.0,polygon,False,True,America/Denver,3,81082 81046,1840021545
4808,Milliken,Milliken,CO,Colorado,8123,Weld,40.3115,-104.8561,8164,245.0,polygon,False,True,America/Denver,3,80651 80543,1840022397
4835,Monument,Monument,CO,Colorado,8041,El Paso,39.0735,-104.8467,8097,459.0,polygon,False,True,America/Denver,3,80132 80921,1840022474
4882,Fruitvale,Fruitvale,CO,Colorado,8077,Mesa,39.0933,-108.4789,8021,1065.0,polygon,False,False,America/Denver,3,81504,1840017557
4897,La Junta,La Junta,CO,Colorado,8089,Otero,37.9792,-103.5473,7963,865.0,polygon,False,True,America/Denver,3,81050,1840020270
4910,Delta,Delta,CO,Colorado,8029,Delta,38.756,-108.0772,7918,261.0,polygon,False,True,America/Denver,3,81416,1840018820
4961,Breckenridge,Breckenridge,CO,Colorado,8117,Summit,39.4995,-106.0433,7818,316.0,polygon,False,True,America/Denver,3,80424,1840021428
4981,Estes Park,Estes Park,CO,Colorado,8069,Larimer,40.3699,-105.5216,7769,364.0,polygon,False,True,America/Denver,3,80517,1840021382
4999,Salida,Salida,CO,Colorado,8015,Chaffee,38.53,-105.9981,7740,851.0,polygon,False,True,America/Denver,3,81201,1840021473
5020,Carbondale,Carbondale,CO,Colorado,8045,Garfield,39.3949,-107.2147,7684,1317.0,polygon,False,True,America/Denver,3,81623,1840022431
5039,Lamar,Lamar,CO,Colorado,8099,Prowers,38.0739,-102.6153,7646,560.0,polygon,False,True,America/Denver,3,81052,1840020267
5066,Twin Lakes,Twin Lakes,CO,Colorado,8001,Adams,39.8229,-105.0036,7586,1781.0,polygon,False,False,America/Denver,3,80221,1840136771
5133,Florence,Florence,CO,Colorado,8043,Fremont,38.3836,-105.1114,7433,356.0,polygon,False,True,America/Denver,3,81226 81290,1840020250
5260,Gunnison,Gunnison,CO,Colorado,8051,Gunnison,38.5455,-106.9225,7195,612.0,polygon,False,True,America/Denver,3,81231 81230,1840020235
5392,Gleneagle,Gleneagle,CO,Colorado,8041,El Paso,39.0453,-104.8288,6936,1145.0,polygon,False,False,America/Denver,3,80921,1840028578
5475,Gypsum,Gypsum,CO,Colorado,8037,Eagle,39.6285,-106.9334,6790,328.0,polygon,False,True,America/Denver,3,81637,1840021426
5531,Cherry Hills Village,Cherry Hills Village,CO,Colorado,8005,Arapahoe,39.6375,-104.9481,6647,413.0,polygon,False,True,America/Denver,3,80113 80111,1840018793
5535,Air Force Academy,Air Force Academy,CO,Colorado,8041,El Paso,38.9942,-104.8639,6633,256.0,polygon,True,True,America/Denver,3,80840 80841,1840036508
5560,Orchard Mesa,Orchard Mesa,CO,Colorado,8077,Mesa,39.0363,-108.5169,6601,681.0,polygon,False,False,America/Denver,3,81503,1840018811
5598,Eagle,Eagle,CO,Colorado,8037,Eagle,39.6368,-106.8123,6519,478.0,polygon,False,True,America/Denver,3,81631,1840021424
5606,Avon,Avon,CO,Colorado,8037,Eagle,39.6445,-106.5133,6511,307.0,polygon,False,True,America/Denver,3,81620 81655,1840020194
5697,Lochbuie,Lochbuie,CO,Colorado,8123,Weld,40.0119,-104.7271,6366,765.0,polygon,False,True,America/Denver,3,80603,1840021373
5744,New Castle,New Castle,CO,Colorado,8045,Garfield,39.5776,-107.5267,6275,798.0,polygon,False,True,America/Denver,3,81647,1840022429
5793,Sheridan,Sheridan,CO,Colorado,8005,Arapahoe,39.6466,-105.0181,6183,1075.0,polygon,False,True,America/Denver,3,80110,1840021440
5876,Dacono,Dacono,CO,Colorado,8123,Weld,40.062,-104.9484,6034,279.0,polygon,False,True,America/Denver,3,80621 80603 80514,1840018740
5915,Vail,Vail,CO,Colorado,8037,Eagle,39.6386,-106.3607,5964,449.0,polygon,False,True,America/Denver,3,81657,1840022434
5937,Pagosa Springs,Pagosa Springs,CO,Colorado,8007,Archuleta,37.2674,-107.0307,5927,161.0,polygon,False,True,America/Denver,3,81147,1840022565
5969,Stratmoor,Stratmoor,CO,Colorado,8041,El Paso,38.7732,-104.7787,5883,858.0,polygon,False,False,America/Denver,3,80906 80911,1840028582
6052,Eaton,Eaton,CO,Colorado,8123,Weld,40.5256,-104.713,5773,701.0,polygon,False,True,America/Denver,3,80615,1840021359
6058,Brush,Brush,CO,Colorado,8087,Morgan,40.2598,-103.6323,5769,739.0,polygon,False,True,America/Denver,3,80723,1840018758
6155,Dove Valley,Dove Valley,CO,Colorado,8005,Arapahoe,39.5741,-104.8289,5597,650.0,polygon,False,False,America/Denver,3,80112,1840028589
6177,Leadville,Leadville,CO,Colorado,8065,Lake,39.2473,-106.2934,5554,950.0,polygon,False,True,America/Denver,3,80461,1840020228
6225,Severance,Severance,CO,Colorado,8123,Weld,40.527,-104.8642,5478,291.0,polygon,False,True,America/Denver,3,80546 80550 80615 80610,1840022400
6239,Shaw Heights,Shaw Heights,CO,Colorado,8001,Adams,39.8566,-105.039,5459,3008.0,polygon,False,False,America/Denver,2,80031 80036,1840028586
6293,Manitou Springs,Manitou Springs,CO,Colorado,8041,El Paso,38.8576,-104.9128,5390,661.0,polygon,False,True,America/Denver,3,80829,1840020237
6334,Edgewater,Edgewater,CO,Colorado,8059,Jefferson,39.7507,-105.0626,5335,2964.0,polygon,False,True,America/Denver,2,80214,1840020196
6477,Glendale,Glendale,CO,Colorado,8005,Arapahoe,39.7036,-104.9352,5141,3444.0,polygon,False,True,America/Denver,2,80246,1840028450
6574,Timnath,Timnath,CO,Colorado,8069,Larimer,40.5343,-104.962,4998,306.0,polygon,False,True,America/Denver,3,80547 80528 80524 80525,1840022410
6637,Buena Vista,Buena Vista,CO,Colorado,8015,Chaffee,38.832,-106.1386,4910,325.0,polygon,False,True,America/Denver,3,81211,1840021472
6793,Battlement Mesa,Battlement Mesa,CO,Colorado,8045,Garfield,39.4505,-108.0066,4735,158.0,polygon,False,False,America/Denver,3,81635 81636,1840017532
6799,Mead,Mead,CO,Colorado,8123,Weld,40.2321,-104.9928,4731,149.0,polygon,False,True,America/Denver,3,80542 80504 80513,1840022396
6823,Castle Pines Village,Castle Pines Village,CO,Colorado,8035,Douglas,39.4418,-104.897,4701,407.0,polygon,False,False,America/Denver,3,80108,1840028593
6833,West Pleasant View,West Pleasant View,CO,Colorado,8059,Jefferson,39.732,-105.1785,4691,1174.0,polygon,False,True,America/Denver,3,80401,1840074740
7241,Todd Creek,Todd Creek,CO,Colorado,8001,Adams,39.9795,-104.8726,4286,170.0,polygon,False,False,America/Denver,3,80602,1840028571
7352,Monte Vista,Monte Vista,CO,Colorado,8105,Rio Grande,37.5789,-106.1499,4179,606.0,polygon,False,True,America/Denver,3,81144 81135,1840020299
7361,El Jebel,El Jebel,CO,Colorado,8037,Eagle,39.4051,-107.092,4167,303.0,polygon,False,False,America/Denver,3,81623,1840017536
7435,Niwot,Niwot,CO,Colorado,8013,Boulder,40.098,-105.1552,4106,396.0,polygon,False,False,America/Denver,3,80544 80503,1840018773
7532,Rocky Ford,Rocky Ford,CO,Colorado,8089,Otero,38.05,-103.7226,4011,886.0,polygon,False,True,America/Denver,3,81067,1840020269
7787,Genesee,Genesee,CO,Colorado,8059,Jefferson,39.6873,-105.2719,3766,218.0,polygon,False,False,America/Denver,3,80401,1840028577
7954,Las Animas,Las Animas,CO,Colorado,8011,Bent,38.0695,-103.2237,3622,513.0,polygon,False,True,America/Denver,3,81054,1840020268
7959,Ponderosa Park,Ponderosa Park,CO,Colorado,8039,Elbert,39.3986,-104.6355,3617,95.0,polygon,False,False,America/Denver,3,80107,1840028453
7960,Cedaredge,Cedaredge,CO,Colorado,8029,Delta,38.8941,-107.9255,3616,451.0,polygon,False,True,America/Denver,3,81413,1840022473
7962,Meridian,Meridian,CO,Colorado,8035,Douglas,39.5389,-104.8476,3615,1591.0,polygon,False,False,America/Denver,3,80112 80134,1840028565
8139,Yuma,Yuma,CO,Colorado,8125,Yuma,40.124,-102.7161,3478,433.0,polygon,False,True,America/Denver,3,80759,1840021413
8415,Lincoln Park,Lincoln Park,CO,Colorado,8043,Fremont,38.4255,-105.2132,3290,335.0,polygon,False,False,America/Denver,3,81212,1840018853
8514,Silt,Silt,CO,Colorado,8045,Garfield,39.5483,-107.6532,3228,744.0,polygon,False,True,America/Denver,3,81652,1840022432
8528,Orchard City,Orchard City,CO,Colorado,8029,Delta,38.8144,-107.9705,3212,107.0,polygon,False,True,America/Denver,3,81410 81418 81414,1840022471
8585,Frisco,Frisco,CO,Colorado,8117,Summit,39.5792,-106.0916,3174,728.0,polygon,False,True,America/Denver,3,80443,1840021430
8659,Burlington,Burlington,CO,Colorado,8063,Kit Carson,39.3041,-102.2714,3132,563.0,polygon,False,True,America/Denver,3,80807,1840018806
8850,Palmer Lake,Palmer Lake,CO,Colorado,8041,El Paso,39.1152,-104.9057,2993,376.0,polygon,False,True,America/Denver,3,80133 80132,1840022475
8859,Penrose,Penrose,CO,Colorado,8043,Fremont,38.4213,-105.0004,2990,64.0,polygon,False,False,America/Denver,3,81240,1840018854
8882,Bayfield,Bayfield,CO,Colorado,8067,La Plata,37.234,-107.5952,2970,630.0,polygon,False,True,America/Denver,3,81122,1840020309
8993,Holly Hills,Holly Hills,CO,Colorado,8005,Arapahoe,39.6678,-104.9218,2909,1914.0,polygon,False,False,America/Denver,3,80222,1840028590
9003,Walsenburg,Walsenburg,CO,Colorado,8055,Huerfano,37.6307,-104.7818,2906,391.0,polygon,False,True,America/Denver,3,81089,1840021535
9016,Acres Green,Acres Green,CO,Colorado,8035,Douglas,39.5558,-104.8958,2899,1861.0,polygon,False,False,America/Denver,3,80124,1840028559
9162,Bennett,Bennett,CO,Colorado,8001,Adams,39.7367,-104.4287,2798,186.0,polygon,False,True,America/Denver,3,80102,1840020193
9163,Fraser,Fraser,CO,Colorado,8049,Grand,39.9303,-105.803,2798,148.0,polygon,False,True,America/Denver,3,80482 80442,1840021406
9210,Hudson,Hudson,CO,Colorado,8123,Weld,40.0898,-104.6216,2767,186.0,polygon,False,True,America/Denver,3,80643 80642,1840021368
9224,Platteville,Platteville,CO,Colorado,8123,Weld,40.2221,-104.834,2760,346.0,polygon,False,True,America/Denver,3,80651,1840021360
9269,Palisade,Palisade,CO,Colorado,8077,Mesa,39.1083,-108.3573,2736,889.0,polygon,False,True,America/Denver,3,81526,1840022465
9274,Snowmass Village,Snowmass Village,CO,Colorado,8097,Pitkin,39.2207,-106.9386,2732,39.0,polygon,False,True,America/Denver,3,81615 81611,1840022467
9321,Strasburg,Strasburg,CO,Colorado,8005,Arapahoe,39.7181,-104.3195,2705,50.0,polygon,False,False,America/Denver,3,80136,1840018795
9790,Telluride,Telluride,CO,Colorado,8113,San Miguel,37.9364,-107.8269,2479,430.0,polygon,False,True,America/Denver,3,81435,1840022536
9931,Laporte,Laporte,CO,Colorado,8069,Larimer,40.6385,-105.1444,2411,152.0,polygon,False,False,America/Denver,3,80524 80535,1840017498
10060,Wray,Wray,CO,Colorado,8125,Yuma,40.0802,-102.2284,2349,258.0,polygon,False,True,America/Denver,3,80758,1840021412
10071,La Salle,La Salle,CO,Colorado,8123,Weld,40.3484,-104.7063,2342,944.0,polygon,False,True,America/Denver,3,80645,1840021372
10154,Colorado City,Colorado City,CO,Colorado,8101,Pueblo,37.9365,-104.8459,2300,64.0,polygon,False,False,America/Denver,3,81019 81069,1840017587
10221,Center,Center,CO,Colorado,8109,Saguache,37.7512,-106.1105,2264,1011.0,polygon,False,True,America/Denver,3,81125,1840022517
10222,Rangely,Rangely,CO,Colorado,8103,Rio Blanco,40.0861,-108.7794,2263,203.0,polygon,False,True,America/Denver,3,81648,1840021417
10247,Meeker,Meeker,CO,Colorado,8103,Rio Blanco,40.05,-107.8949,2252,245.0,polygon,False,True,America/Denver,3,81641,1840022427
10344,Holyoke,Holyoke,CO,Colorado,8095,Phillips,40.582,-102.2975,2208,345.0,polygon,False,True,America/Denver,3,80734,1840020164
10374,Lyons,Lyons,CO,Colorado,8013,Boulder,40.2231,-105.2692,2189,627.0,polygon,False,True,America/Denver,3,80540,1840022423
10435,Coal Creek,Coal Creek,CO,Colorado,8059,Jefferson,39.9071,-105.3799,2157,88.0,polygon,False,False,America/Denver,3,80403,1840152096
10487,Granby,Granby,CO,Colorado,8049,Grand,40.0648,-105.9194,2139,65.0,polygon,False,True,America/Denver,3,80478 80446,1840021407
10752,Leadville North,Leadville North,CO,Colorado,8065,Lake,39.26,-106.3112,2031,319.0,polygon,False,True,America/Denver,3,80461,1840074311
10884,Hayden,Hayden,CO,Colorado,8107,Routt,40.4851,-107.2391,1979,232.0,polygon,False,True,America/Denver,3,81639,1840021375
10948,Limon,Limon,CO,Colorado,8073,Lincoln,39.2653,-103.6855,1952,238.0,polygon,False,True,America/Denver,3,80828 80826,1840021453
11029,Perry Park,Perry Park,CO,Colorado,8035,Douglas,39.2597,-104.9825,1917,86.0,polygon,False,False,America/Denver,3,80118,1840028567
11167,Ault,Ault,CO,Colorado,8123,Weld,40.5893,-104.7392,1871,418.0,polygon,False,True,America/Denver,3,80610,1840020150
11273,Olathe,Olathe,CO,Colorado,8085,Montrose,38.6083,-107.9833,1837,472.0,polygon,False,True,America/Denver,3,81425,1840022506
11419,Idaho Springs,Idaho Springs,CO,Colorado,8019,Clear Creek,39.7445,-105.5003,1786,306.0,polygon,False,True,America/Denver,3,80439 80452,1840018790
11601,Crested Butte,Crested Butte,CO,Colorado,8051,Gunnison,38.8675,-106.9772,1723,795.0,polygon,False,True,America/Denver,3,81224,1840021464
11602,Akron,Akron,CO,Colorado,8121,Washington,40.1635,-103.2202,1723,239.0,polygon,False,True,America/Denver,3,80720,1840021415
11737,Kersey,Kersey,CO,Colorado,8123,Weld,40.3895,-104.5771,1681,382.0,polygon,False,True,America/Denver,3,80644 80631,1840021371
12112,Del Norte,Del Norte,CO,Colorado,8105,Rio Grande,37.6785,-106.354,1568,615.0,polygon,False,True,America/Denver,3,81132,1840021542
12119,Elizabeth,Elizabeth,CO,Colorado,8039,Elbert,39.36,-104.6071,1566,463.0,polygon,False,True,America/Denver,3,80107,1840021449
