,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
8015,Hoopa,Hoopa,CA,California,6023,Humboldt,41.0802,-123.6972,3573,67.0,polygon,False,False,America/Los_Angeles,3,95546,1840010406
8030,Pajaro,Pajaro,CA,California,6053,Monterey,36.9016,-121.7417,3561,1483.0,polygon,False,False,America/Los_Angeles,3,95076,1840019019
8095,Meiners Oaks,Meiners Oaks,CA,California,6111,Ventura,34.4505,-119.2731,3508,961.0,polygon,False,False,America/Los_Angeles,3,93023,1840019196
8103,Mono Vista,Mono Vista,CA,California,6109,Tuolumne,38.0124,-120.2697,3504,477.0,polygon,False,False,America/Los_Angeles,3,95370,1840018880
8110,Auburn Lake Trails,Auburn Lake Trails,CA,California,6017,El Dorado,38.8917,-120.9849,3499,106.0,polygon,False,False,America/Los_Angeles,3,95614,1840028321
8136,Campo,Campo,CA,California,6073,San Diego,32.6394,-116.4745,3482,57.0,polygon,False,False,America/Los_Angeles,3,91906,1840022969
8162,Meadow Vista,Meadow Vista,CA,California,6061,Placer,39.003,-121.0304,3460,252.0,polygon,False,False,America/Los_Angeles,3,95722,1840018815
8172,Lake Isabella,Lake Isabella,CA,California,6029,Kern,35.6378,-118.4819,3454,61.0,polygon,False,False,America/Los_Angeles,3,93285 93240,1840017823
8182,Squaw Valley,Squaw Valley,CA,California,6019,Fresno,36.6944,-119.2,3449,23.0,polygon,False,False,America/Los_Angeles,3,93675 93646,1840018940
8200,Day Valley,Day Valley,CA,California,6087,Santa Cruz,37.0255,-121.8559,3439,71.0,polygon,False,False,America/Los_Angeles,3,95076 95003,1840028365
8215,Valley Springs,Valley Springs,CA,California,6009,Calaveras,38.1837,-120.815,3428,134.0,polygon,False,False,America/Los_Angeles,3,95252,1840018870
8217,Monte Sereno,Monte Sereno,CA,California,6085,Santa Clara,37.2404,-121.9882,3427,806.0,polygon,False,True,America/Los_Angeles,3,95030,1840020330
8222,Angwin,Angwin,CA,California,6055,Napa,38.5776,-122.4513,3424,273.0,polygon,False,False,America/Los_Angeles,3,94508,1840017570
8223,El Verano,El Verano,CA,California,6097,Sonoma,38.2975,-122.4915,3424,1155.0,polygon,False,False,America/Los_Angeles,3,95476 95433,1840017573
8224,Oakhurst,Oakhurst,CA,California,6039,Madera,37.3342,-119.6483,3424,220.0,polygon,False,False,America/Los_Angeles,3,93644,1840018918
8272,Lockeford,Lockeford,CA,California,6077,San Joaquin,38.1509,-121.1554,3390,156.0,polygon,False,False,America/Los_Angeles,3,95240 95237,1840018894
8273,Tarpey Village,Tarpey Village,CA,California,6019,Fresno,36.7941,-119.7012,3390,1646.0,polygon,False,False,America/Los_Angeles,3,93727,1840024782
8283,Hidden Meadows,Hidden Meadows,CA,California,6073,San Diego,33.2236,-117.1198,3386,198.0,polygon,False,False,America/Los_Angeles,3,92026,1840028378
8292,Vandenberg AFB,Vandenberg AFB,CA,California,6083,Santa Barbara,34.7483,-120.5182,3379,59.0,polygon,True,True,America/Los_Angeles,3,93437,1840074669
8305,Cabazon,Cabazon,CA,California,6065,Riverside,33.9127,-116.7828,3367,265.0,polygon,False,False,America/Los_Angeles,3,92230,1840017982
8307,Casa Conejo,Casa Conejo,CA,California,6111,Ventura,34.1847,-118.9445,3366,2755.0,polygon,False,False,America/Los_Angeles,2,91320,1840017912
8309,Loyola,Loyola,CA,California,6085,Santa Clara,37.3502,-122.098,3364,911.0,polygon,False,False,America/Los_Angeles,3,94024,1840028385
8340,East Oakdale,East Oakdale,CA,California,6099,Stanislaus,37.7854,-120.8007,3344,240.0,polygon,False,False,America/Los_Angeles,3,95361,1840018907
8342,Desert Edge,Desert Edge,CA,California,6065,Riverside,33.9223,-116.4401,3343,569.0,polygon,False,False,America/Los_Angeles,3,92241,1840022907
8362,Kelseyville,Kelseyville,CA,California,6033,Lake,38.9704,-122.8327,3332,445.0,polygon,False,False,America/Los_Angeles,3,95451,1840017550
8383,Goshen,Goshen,CA,California,6107,Tulare,36.3518,-119.421,3316,720.0,polygon,False,False,America/Los_Angeles,3,93291 93227,1840017693
8400,Terra Bella,Terra Bella,CA,California,6107,Tulare,35.9567,-119.0328,3304,468.0,polygon,False,False,America/Los_Angeles,3,93270,1840019043
8419,Cottonwood,Cottonwood,CA,California,6089,Shasta,40.3904,-122.2861,3289,546.0,polygon,False,False,America/Los_Angeles,3,96022,1840017489
8430,Lake California,Lake California,CA,California,6103,Tehama,40.3608,-122.2102,3281,201.0,polygon,False,True,America/Los_Angeles,3,96022,1840042932
8463,Morongo Valley,Morongo Valley,CA,California,6071,San Bernardino,34.0724,-116.5627,3262,49.0,polygon,False,False,America/Los_Angeles,3,92256,1840019110
8493,Weaverville,Weaverville,CA,California,6105,Trinity,40.7488,-122.9274,3240,120.0,polygon,False,False,America/Los_Angeles,3,96093,1840018721
8521,Tipton,Tipton,CA,California,6107,Tulare,36.0585,-119.313,3218,1230.0,polygon,False,False,America/Los_Angeles,3,93272,1840019039
8525,East Richmond Heights,East Richmond Heights,CA,California,6013,Contra Costa,37.945,-122.314,3214,2138.0,polygon,False,False,America/Los_Angeles,2,94805,1840028372
8534,Colfax,Colfax,CA,California,6061,Placer,39.0938,-120.9533,3205,549.0,polygon,False,True,America/Los_Angeles,3,95713,1840018818
8545,Seacliff,Seacliff,CA,California,6087,Santa Cruz,36.977,-121.9176,3201,1693.0,polygon,False,False,America/Los_Angeles,3,95003,1840028410
8574,South Oroville,South Oroville,CA,California,6007,Butte,39.4767,-121.5439,3181,462.0,polygon,False,False,America/Los_Angeles,3,95966,1840018776
8579,Santa Rosa Valley,Santa Rosa Valley,CA,California,6111,Ventura,34.2453,-118.9023,3180,177.0,polygon,False,True,America/Los_Angeles,3,93012,1840042299
8589,Marin City,Marin City,CA,California,6041,Marin,37.8711,-122.5137,3173,2282.0,polygon,False,False,America/Los_Angeles,2,94965,1840026767
8625,Anza,Anza,CA,California,6065,Riverside,33.5679,-116.6967,3151,44.0,polygon,False,False,America/Los_Angeles,3,92539,1840022905
8631,Nevada City,Nevada City,CA,California,6057,Nevada,39.2607,-121.0231,3148,556.0,polygon,False,True,America/Los_Angeles,3,95959,1840020226
8633,Pine Hills,Pine Hills,CA,California,6023,Humboldt,40.7313,-124.1551,3146,120.0,polygon,False,False,America/Los_Angeles,3,95503,1840028396
8639,North Lakeport,North Lakeport,CA,California,6033,Lake,39.0883,-122.9054,3141,314.0,polygon,False,True,America/Los_Angeles,3,95453,1840037120
