,city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
23680,Pollard,Pollard,AR,Arkansas,5021,Clay,36.4296,-90.267,203,264.0,polygon,False,True,America/Chicago,3,72456,1840014458
23782,Jacksonport,Jacksonport,AR,Arkansas,5067,Jackson,35.6422,-91.3079,199,204.0,polygon,False,True,America/Chicago,3,72112,1840016255
23843,O'Kean,O'Kean,AR,Arkansas,5121,Randolph,36.1715,-90.8183,197,74.0,polygon,False,True,America/Chicago,3,72449 72476,1840016080
23891,Fulton,Fulton,AR,Arkansas,5057,Hempstead,33.6126,-93.8137,195,431.0,polygon,False,True,America/Chicago,3,71838,1840016761
23912,Reader,Reader,AR,Arkansas,5103,Ouachita,33.7518,-93.1009,194,32.0,polygon,False,False,America/Chicago,3,71857 71726,1840025875
23976,Franklin,Franklin,AR,Arkansas,5065,Izard,36.1727,-91.7697,191,34.0,polygon,False,True,America/Chicago,3,72536,1840016127
23985,Sunset,Sunset,AR,Arkansas,5035,Crittenden,35.224,-90.2057,190,280.0,polygon,False,True,America/Chicago,3,72364,1840016385
23986,Friendship,Friendship,AR,Arkansas,5059,Hot Spring,34.2243,-93.0037,190,103.0,polygon,False,True,America/Chicago,3,71923,1840016654
24007,Sidney,Sidney,AR,Arkansas,5135,Sharp,36.0044,-91.6583,189,34.0,polygon,False,True,America/Chicago,3,72577 72521,1840017712
24008,Greenway,Greenway,AR,Arkansas,5021,Clay,36.3406,-90.2223,189,280.0,polygon,False,True,America/Chicago,3,72430,1840013332
24046,Dell,Dell,AR,Arkansas,5093,Mississippi,35.8592,-90.026,187,48.0,polygon,False,True,America/Chicago,3,72426 72315,1840016226
24066,Woodlawn,Woodlawn,AR,Arkansas,5025,Cleveland,33.9668,-92.0452,186,30.0,polygon,False,True,America/Chicago,3,71665,1840075576
24144,Ratcliff,Ratcliff,AR,Arkansas,5083,Logan,35.3066,-93.8887,183,38.0,polygon,False,True,America/Chicago,3,72951,1840014587
24193,Rye,Rye,AR,Arkansas,5025,Cleveland,33.7505,-91.9985,181,16.0,polygon,False,False,America/Chicago,3,71671 71665,1840022910
24222,Winthrop,Winthrop,AR,Arkansas,5081,Little River,33.8308,-94.3542,180,66.0,polygon,False,True,America/Chicago,3,71866,1840015654
24223,Watson,Watson,AR,Arkansas,5041,Desha,33.8939,-91.2572,180,373.0,polygon,False,True,America/Chicago,3,71674,1840015631
24261,Moro,Moro,AR,Arkansas,5077,Lee,34.7919,-90.988,178,71.0,polygon,False,True,America/Chicago,3,72368,1840016545
24262,West Point,West Point,AR,Arkansas,5145,White,35.2034,-91.6099,178,159.0,polygon,False,True,America/Chicago,3,72143,1840016343
24335,Houston,Houston,AR,Arkansas,5105,Perry,35.0349,-92.6945,175,66.0,polygon,False,True,America/Chicago,3,72070,1840016488
24357,Fifty-Six,Fifty-Six,AR,Arkansas,5137,Stone,35.962,-92.2301,174,32.0,polygon,False,True,America/Chicago,3,72533,1840073878
24382,Omaha,Omaha,AR,Arkansas,5009,Boone,36.4583,-93.191,173,171.0,polygon,False,True,America/Chicago,3,72662,1840016085
24466,Valley Springs,Valley Springs,AR,Arkansas,5009,Boone,36.1537,-92.9896,169,127.0,polygon,False,True,America/Chicago,3,72601,1840016083
24467,Tupelo,Tupelo,AR,Arkansas,5067,Jackson,35.391,-91.2298,169,208.0,polygon,False,True,America/Chicago,3,72169,1840016256
24496,Washington,Washington,AR,Arkansas,5057,Hempstead,33.773,-93.6833,168,64.0,polygon,False,True,America/Chicago,3,71862,1840015639
24516,McDougal,McDougal,AR,Arkansas,5021,Clay,36.4365,-90.3907,167,173.0,polygon,False,True,America/Chicago,3,72456 72441 72422,1840016086
24517,Burdette,Burdette,AR,Arkansas,5093,Mississippi,35.8153,-89.9457,167,87.0,polygon,False,True,America/Chicago,3,72321 72358,1840015366
24518,Casa,Casa,AR,Arkansas,5105,Perry,35.0253,-93.0448,167,59.0,polygon,False,True,America/Chicago,3,72025,1840016489
